experiment,experiment_label,condition_id,condition_label,delay_family,variant,variant_label,delay_label,act_min,act_max,obs_min,obs_max,seed,train_steps,episode,episode_steps,true_return,delayed_return,mean_distance,final_distance,min_distance,success
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",20,20,20,20,507000,7000,2,100,-282.0756804943085,-205.13800978660583,2.820756804943085,3.846883535385132,2.1268835067749023,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",20,20,20,20,507000,7000,3,100,-281.7368242740631,-205.54482674598694,2.8173682427406312,3.8095998764038086,2.1796000003814697,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",20,20,20,20,507000,7000,4,100,-265.2761631011963,-192.8542833328247,2.652761631011963,3.621093988418579,2.008906602859497,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",20,20,20,20,508000,8000,0,100,-200.3405590057373,-157.26729106903076,2.003405590057373,2.153663396835327,1.772904396057129,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",20,20,20,20,508000,8000,1,100,-211.06838274002075,-160.4317193031311,2.1106838274002073,2.5318331718444824,1.739304542541504,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",20,20,20,20,508000,8000,2,100,-216.40815114974976,-171.08256196975708,2.1640815114974976,2.266279458999634,1.8977022171020508,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",20,20,20,20,508000,8000,3,100,-207.72432386875153,-161.42519533634186,2.0772432386875153,2.3149564266204834,1.7789463996887207,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",20,20,20,20,508000,8000,4,100,-209.26630198955536,-167.27237403392792,2.0926630198955536,2.099696397781372,1.8789674043655396,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",20,20,20,20,509000,9000,0,100,-354.83363246917725,-240.66277599334717,3.5483363246917725,5.708542823791504,2.2622170448303223,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",20,20,20,20,509000,9000,1,100,-327.71492528915405,-219.6425585746765,3.2771492528915407,5.403618335723877,2.007997751235962,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",20,20,20,20,509000,9000,2,100,-306.06182396411896,-204.73771393299103,3.0606182396411894,5.0662055015563965,1.9401509761810303,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",20,20,20,20,509000,9000,3,100,-281.5593719482422,-197.2500705718994,2.815593719482422,4.215465068817139,2.139258623123169,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",20,20,20,20,509000,9000,4,100,-267.04731488227844,-182.7951672077179,2.6704731488227846,4.212607383728027,1.8962593078613281,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",20,20,20,20,510000,10000,0,100,-238.38496232032776,-187.1753695011139,2.3838496232032775,2.5604796409606934,2.2525224685668945,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",20,20,20,20,510000,10000,1,100,-235.0717694759369,-183.2522828578949,2.350717694759369,2.5909743309020996,2.192232608795166,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",20,20,20,20,510000,10000,2,100,-226.03324604034424,-175.33366870880127,2.2603324604034425,2.5349788665771484,2.0953564643859863,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",20,20,20,20,510000,10000,3,100,-218.60071659088135,-172.41055488586426,2.1860071659088134,2.3095080852508545,2.0763351917266846,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action,Augmented (+action buffer),"(20,20)",20,20,20,20,510000,10000,4,100,-206.83512556552887,-164.0311657190323,2.0683512556552888,2.140197992324829,1.9850012063980103,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,501000,1000,0,100,-235.80603861808777,-191.55628943443298,2.3580603861808775,2.2124874591827393,2.2124874591827393,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,501000,1000,1,100,-211.78450465202332,-173.75186800956726,2.117845046520233,1.9016318321228027,1.9016318321228027,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,501000,1000,2,100,-223.43295454978943,-181.89438700675964,2.234329545497894,2.0769283771514893,2.0769283771514893,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,501000,1000,3,100,-214.39391827583313,-175.05179619789124,2.143939182758331,1.9671061038970947,1.9671061038970947,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,501000,1000,4,100,-197.3611958026886,-160.90325665473938,1.973611958026886,1.822896957397461,1.822896957397461,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,502000,2000,0,100,-265.2328541278839,-205.80795788764954,2.6523285412788393,2.9712448120117188,2.270364284515381,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,502000,2000,1,100,-279.4697549343109,-217.2449471950531,2.794697549343109,3.1112403869628906,2.4147934913635254,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,502000,2000,2,100,-251.1358518600464,-195.43512058258057,2.511358518600464,2.785036563873291,2.1623497009277344,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,502000,2000,3,100,-233.77800691127777,-180.94736325740814,2.3377800691127777,2.6415321826934814,1.9903990030288696,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,502000,2000,4,100,-241.9852991104126,-188.08538150787354,2.419852991104126,2.694995880126953,2.0710346698760986,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,503000,3000,0,100,-168.73762691020966,-149.90394914150238,1.6873762691020966,0.9416838884353638,0.9416838884353638,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,503000,3000,1,100,-167.23575323820114,-147.43120282888412,1.6723575323820115,0.9902275204658508,0.9902275204658508,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,503000,3000,2,100,-163.96974384784698,-145.17689645290375,1.63969743847847,0.9396423697471619,0.9396423697471619,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,503000,3000,3,100,-175.98502659797668,-153.9244248867035,1.7598502659797668,1.1030300855636597,1.1030300855636597,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,503000,3000,4,100,-161.80418926477432,-142.94970947504044,1.6180418926477431,0.9427239894866943,0.9427239894866943,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,504000,4000,0,100,-160.08282321691513,-137.27798837423325,1.6008282321691514,1.1402417421340942,0.9124068021774292,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,504000,4000,1,100,-135.52300262451172,-112.58143949508667,1.3552300262451171,1.1470781564712524,0.6978558897972107,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,504000,4000,2,100,-159.76094615459442,-138.66703641414642,1.5976094615459442,1.0546954870224,0.8603319525718689,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,504000,4000,3,100,-144.28671860694885,-126.25431203842163,1.4428671860694886,0.9016203284263611,0.6344248652458191,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,504000,4000,4,100,-159.14981311559677,-139.7356349825859,1.5914981311559677,0.9707089066505432,0.7699587941169739,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,505000,5000,0,100,-193.4918805360794,-154.29983818531036,1.934918805360794,1.9596021175384521,1.6744927167892456,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,505000,5000,1,100,-205.94008207321167,-162.9471516609192,2.0594008207321166,2.149646520614624,1.7798534631729126,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,505000,5000,2,100,-197.54142999649048,-154.82608556747437,1.9754142999649047,2.1357672214508057,1.7243138551712036,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,505000,5000,3,100,-222.79908084869385,-177.0480670928955,2.2279908084869384,2.287550687789917,1.994413137435913,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,505000,5000,4,100,-203.53674149513245,-161.1769745349884,2.0353674149513243,2.117988348007202,1.7626036405563354,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,506000,6000,0,100,-251.81181573867798,-184.4166865348816,2.51811815738678,3.3697564601898193,1.9984374046325684,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,506000,6000,1,100,-227.65104126930237,-167.6526482105255,2.276510412693024,2.9999196529388428,1.729205846786499,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,506000,6000,2,100,-255.2599174976349,-187.58974385261536,2.552599174976349,3.3835086822509766,2.019441843032837,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,506000,6000,3,100,-211.90634989738464,-152.39722514152527,2.1190634989738464,2.9754562377929688,1.5389491319656372,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,506000,6000,4,100,-243.65914487838745,-176.6997971534729,2.4365914487838745,3.3479673862457275,1.8610222339630127,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,507000,7000,0,100,-223.44523215293884,-160.05227828025818,2.2344523215293886,3.169647693634033,1.5524497032165527,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,507000,7000,1,100,-231.6277515888214,-166.27442002296448,2.3162775158882143,3.2676665782928467,1.6634624004364014,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,507000,7000,2,100,-236.50956296920776,-172.2138466835022,2.3650956296920778,3.2147858142852783,1.7648788690567017,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,507000,7000,3,100,-232.08245706558228,-169.47934579849243,2.3208245706558226,3.130155563354492,1.6911300420761108,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,507000,7000,4,100,-226.60015738010406,-163.69347727298737,2.2660015738010406,3.145334005355835,1.6506518125534058,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,508000,8000,0,100,-160.70746564865112,-142.287193775177,1.6070746564865113,0.921013593673706,0.921013593673706,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,508000,8000,1,100,-161.43607932329178,-144.010140478611,1.6143607932329178,0.8712969422340393,0.8712969422340393,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,508000,8000,2,100,-181.40771758556366,-158.9221395254135,1.8140771758556367,1.1242789030075073,1.1242789030075073,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,508000,8000,3,100,-165.1352862715721,-147.13271898031235,1.6513528627157212,0.9001283645629883,0.9001283645629883,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,508000,8000,4,100,-177.7970689535141,-155.83641946315765,1.777970689535141,1.0980324745178223,1.0980324745178223,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,509000,9000,0,100,-203.1111602783203,-168.4393196105957,2.031111602783203,1.7335920333862305,1.4946027994155884,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,509000,9000,1,100,-179.5974291563034,-148.6015785932541,1.7959742915630341,1.5497925281524658,1.2580527067184448,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,509000,9000,2,100,-170.40381562709808,-141.2678016424179,1.7040381562709808,1.4568006992340088,1.1570632457733154,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,509000,9000,3,100,-194.4251368045807,-160.04975533485413,1.944251368045807,1.7187690734863281,1.4453911781311035,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,509000,9000,4,100,-171.47086095809937,-140.92382144927979,1.7147086095809936,1.527351975440979,1.1718477010726929,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,510000,10000,0,100,-162.90441167354584,-146.47553932666779,1.6290441167354583,0.8214436173439026,0.8082569241523743,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,510000,10000,1,100,-158.65158474445343,-142.27866566181183,1.5865158474445342,0.8186459541320801,0.795417308807373,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,510000,10000,2,100,-150.9906526207924,-133.5945685505867,1.5099065262079239,0.8698042035102844,0.7702141404151917,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,510000,10000,3,100,-148.23481339216232,-134.81044787168503,1.4823481339216231,0.6712182760238647,0.6141805648803711,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,augmented_action_delay,Augmented (+action buffer + delay values),"(20,20)",20,20,20,20,510000,10000,4,100,-149.54824525117874,-128.11840134859085,1.4954824525117874,1.0714921951293945,0.6224197745323181,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,501000,1000,0,100,-211.9348486661911,-172.5863846540451,2.1193484866619112,1.9674232006072998,1.9674232006072998,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,501000,1000,1,100,-188.9925810098648,-155.50409758090973,1.889925810098648,1.674424171447754,1.674424171447754,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,501000,1000,2,100,-202.21294260025024,-164.5184097290039,2.0221294260025022,1.884726643562317,1.884726643562317,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,501000,1000,3,100,-192.39215850830078,-157.20475912094116,1.9239215850830078,1.759369969367981,1.7576630115509033,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,501000,1000,4,100,-174.4674780368805,-142.60798954963684,1.744674780368805,1.5929744243621826,1.5929744243621826,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,502000,2000,0,100,-290.0279178619385,-218.03098106384277,2.900279178619385,3.599846839904785,2.270364284515381,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,502000,2000,1,100,-304.09547114372253,-228.07461524009705,3.0409547114372253,3.8010427951812744,2.4147934913635254,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,502000,2000,2,100,-329.3628396987915,-239.31007289886475,3.293628396987915,4.502638339996338,2.1623497009277344,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,502000,2000,3,100,-183.05713975429535,-149.5571311712265,1.8305713975429534,1.6750004291534424,1.6750004291534424,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,502000,2000,4,100,-254.18332719802856,-192.0424666404724,2.541833271980286,3.1070430278778076,2.0710346698760986,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,503000,3000,0,100,-340.48909187316895,-247.84513473510742,3.4048909187316894,4.632197856903076,2.0676891803741455,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,503000,3000,1,100,-260.5731039047241,-197.37124252319336,2.605731039047241,3.160093069076538,2.065730571746826,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,503000,3000,2,100,-305.8317542076111,-226.65828943252563,3.058317542076111,3.9586732387542725,2.0469489097595215,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,503000,3000,3,100,-239.40967273712158,-187.0212526321411,2.394096727371216,2.6194210052490234,2.1329703330993652,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,503000,3000,4,100,-265.8102149963379,-197.038800239563,2.658102149963379,3.438570737838745,2.0049245357513428,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,504000,4000,0,100,-420.0729956626892,-295.2283492088318,4.200729956626892,6.242232322692871,2.0435900688171387,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,504000,4000,1,100,-409.7497410774231,-282.65574884414673,4.097497410774231,6.354699611663818,1.7282145023345947,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,504000,4000,2,100,-419.30156564712524,-295.97321367263794,4.193015656471252,6.166417598724365,2.085075855255127,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,504000,4000,3,100,-431.79704773426056,-300.171967625618,4.317970477342605,6.581254005432129,1.9802643060684204,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,504000,4000,4,100,-433.6720905303955,-305.9221134185791,4.336720905303955,6.38749885559082,2.156432628631592,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,505000,5000,0,100,-244.71063542366028,-186.59954476356506,2.447106354236603,2.9055545330047607,2.030158042907715,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,505000,5000,1,100,-364.79559445381165,-264.2269375324249,3.6479559445381167,5.028432846069336,2.162219524383545,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,505000,5000,2,100,-353.8314301967621,-253.9716203212738,3.538314301967621,4.992990493774414,2.0260818004608154,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,505000,5000,3,100,-293.2778377532959,-220.98414134979248,2.932778377532959,3.614684820175171,2.2712032794952393,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,505000,5000,4,100,-268.79034900665283,-203.4721508026123,2.687903490066528,3.2659099102020264,2.1229751110076904,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,506000,6000,0,100,-189.1406419724226,-141.6022994965315,1.891406419724226,2.3769171237945557,0.07965479046106339,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,506000,6000,1,100,-186.65061758458614,-141.54765413701534,1.8665061758458614,2.25514817237854,0.2042667269706726,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,506000,6000,2,100,-183.7215942889452,-140.82843251526356,1.837215942889452,2.144658088684082,0.04066276550292969,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,506000,6000,3,100,-183.7670130059123,-137.71442835777998,1.837670130059123,2.302629232406616,0.06330511718988419,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,506000,6000,4,100,-185.56013210117817,-139.42257983982563,1.8556013210117817,2.306877613067627,0.1096249669790268,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,507000,7000,0,100,-182.39533765614033,-134.7608314305544,1.8239533765614033,2.381725311279297,0.08173622190952301,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,507000,7000,1,100,-182.43075662478805,-136.38323598727584,1.8243075662478805,2.3023760318756104,0.033769238740205765,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,507000,7000,2,100,-188.74780064076185,-139.5342147871852,1.8874780064076184,2.460679292678833,0.059355251491069794,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,507000,7000,3,100,-187.04849188029766,-140.11858408153057,1.8704849188029766,2.3464953899383545,0.2256304770708084,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,507000,7000,4,100,-190.33231104537845,-139.7657855860889,1.9033231104537844,2.5283262729644775,0.060496632009744644,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,508000,8000,0,100,-160.84709306061268,-124.16308303177357,1.608470930606127,1.8342005014419556,0.06605204194784164,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,508000,8000,1,100,-133.64056493341923,-105.47475244104862,1.3364056493341923,1.4082906246185303,0.13088467717170715,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,508000,8000,2,100,-157.12544685602188,-123.13105589151382,1.5712544685602188,1.6997195482254028,0.1723005324602127,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,508000,8000,3,100,-178.86910808086395,-135.32651793956757,1.7886910808086396,2.1771295070648193,1.2024953365325928,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,508000,8000,4,100,-140.1077906191349,-113.01445642113686,1.401077906191349,1.3546667098999023,0.18218782544136047,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,509000,9000,0,100,-172.70713786780834,-133.42833499610424,1.7270713786780834,1.963940143585205,0.10242363810539246,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,509000,9000,1,100,-170.1176534742117,-128.57165203988552,1.7011765347421168,2.0773000717163086,0.07456906884908676,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,509000,9000,2,100,-157.6187152247876,-120.62432712130249,1.5761871522478759,1.8497194051742554,0.02354598604142666,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,509000,9000,3,100,-148.4275597911328,-116.7411608081311,1.484275597911328,1.5843199491500854,0.023511892184615135,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,509000,9000,4,100,-223.99421989917755,-157.60024845600128,2.2399421989917756,3.3196985721588135,1.4261759519577026,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,510000,10000,0,100,-187.6854143831879,-139.3981896135956,1.8768541438318789,2.4143612384796143,0.006340088322758675,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,510000,10000,1,100,-185.1811993457377,-138.8066065646708,1.851811993457377,2.3187296390533447,0.038321252912282944,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,510000,10000,2,100,-177.3741237744689,-132.74527951329947,1.773741237744689,2.2314422130584717,0.08807840198278427,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,510000,10000,3,100,-173.74281495809555,-130.4307660460472,1.7374281495809556,2.165602445602417,0.34959226846694946,0.0
constant,Constant delay,constant_20_20,"(20,20)",constant,unseen,Unseen delay,"(20,20)",20,20,20,20,510000,10000,4,100,-182.32169300317764,-134.1660037636757,1.8232169300317764,2.4077844619750977,0.13139531016349792,0.0
stochastic,Stochastic observation delay,stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,501000,1000,0,83,-93.63716185092926,-90.65102332830429,1.12815857651722,0.9953795075416565,0.6619035601615906,0.0
