condition_id,condition_label,delay_family,variant,variant_label,delay_label,train_steps,metric,iqm,q1,q3,n
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0-10,0-10)",2880,true_return,-32.4644596282936,-36.49293215671787,-28.489402705687098,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0-10,0-10)",5760,true_return,-30.575089193414897,-35.70261619309895,-26.610974653274752,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0-10,0-10)",8640,true_return,-30.658819312569296,-32.37069743248867,-27.992249536138843,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0-10,0-10)",11520,true_return,-30.64263374802734,-34.833199961445644,-27.131751631211955,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0-10,0-10)",14400,true_return,-30.153215785782475,-32.62917805099278,-26.87681836684351,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0-10,0-10)",17280,true_return,-31.096422809913445,-33.91664417571155,-28.567359240725636,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0-10,0-10)",20160,true_return,-30.594713124689104,-34.075851414585486,-26.826137955940794,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0-10,0-10)",23040,true_return,-29.493138269366074,-32.08147984871175,-27.668999999354128,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0-10,0-10)",25920,true_return,-30.942539531727864,-33.859202846040716,-27.137572897714563,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0-10,0-10)",28800,true_return,-30.0202190924562,-32.02291942595912,-27.888225908973254,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0-10,0-10)",31680,true_return,-32.976678598255,-35.78782926540589,-29.442198401724454,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0-10,0-10)",34560,true_return,-32.08262411528267,-34.32768415182363,-29.276085202465765,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0-10,0-10)",37440,true_return,-30.81006990626338,-34.04214172071079,-26.788168296334334,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0-10,0-10)",40320,true_return,-32.92786227550823,-35.032297536788974,-30.21013754332671,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0-10,0-10)",43200,true_return,-30.227810856022796,-35.409055178199196,-26.826648690301226,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0-10,0-10)",46080,true_return,-31.932982365547407,-34.89113057195209,-29.470671145478263,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0-10,0-10)",48960,true_return,-30.634127430035733,-33.501734490913805,-26.889549018378602,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0-10,0-10)",51840,true_return,-30.286949918062117,-34.48361847555498,-27.037839611875825,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0-10,0-10)",54720,true_return,-30.079853214459337,-32.46605573236593,-28.4092886656872,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0-10,0-10)",57600,true_return,-29.65757083450444,-32.99393414176302,-26.74391718854895,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0-10,0-10)",60480,true_return,-30.380098463050672,-34.93399258609861,-27.88098811521195,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0-10,0-10)",63360,true_return,-30.199644563971862,-32.96051739179529,-27.64613473488862,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0-10,0-10)",66240,true_return,-30.308791477587267,-34.940457014599815,-26.132108194578905,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0-10,0-10)",69120,true_return,-30.626336654337745,-33.086980388878146,-27.933200513070915,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",0,true_return,-31.860186091333162,-34.7971333633177,-30.00638959230855,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",2880,true_return,-30.69083474796207,-33.60337883299508,-27.075772125339427,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",5760,true_return,-29.809463663846447,-33.857108879310545,-26.25502596568549,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",8640,true_return,-30.5980720933682,-32.62521024781745,-27.648124081722926,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",11520,true_return,-30.072237943357322,-33.17484639235772,-26.8498469972983,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",14400,true_return,-29.567729124166362,-32.51377480151132,-27.794058947300073,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",17280,true_return,-30.435809695060016,-34.58343212970067,-27.273618077859282,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",20160,true_return,-29.808752415294293,-33.01561887659409,-26.80493808959727,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",23040,true_return,-28.99363955599256,-31.383490664418787,-26.884256763209123,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",25920,true_return,-30.222061355074402,-32.67581201478606,-26.65323301468743,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",28800,true_return,-29.05655782331208,-30.92160758335376,-26.866431044356432,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",31680,true_return,-32.646222097731275,-34.95608908578288,-29.327346384059638,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",34560,true_return,-31.870074529299018,-33.91803087698645,-28.28246196609689,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",37440,true_return,-30.012892607589794,-34.229422147385776,-26.253324614226585,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",40320,true_return,-31.955901053598307,-34.368599971872754,-29.25890928186709,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",43200,true_return,-29.578015237134725,-34.372265137848444,-26.398584147391375,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",46080,true_return,-30.79295124602989,-34.063120472987066,-27.95547212823294,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",48960,true_return,-29.950541865759686,-33.03408032620791,-26.91689554246841,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",51840,true_return,-29.388661347424204,-34.13858295389218,-25.98804293282592,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",54720,true_return,-29.645306058523904,-31.886904455372132,-27.8359262329177,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",57600,true_return,-28.849015929813806,-33.34312222409062,-25.552622645918746,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",60480,true_return,-29.77440245896044,-32.306639229820576,-27.53088088039658,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",63360,true_return,-29.790836216542328,-32.24784861426451,-25.91212927707238,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",66240,true_return,-29.585225871036528,-33.50460091594141,-25.785745815373957,24
stochastic_0_10,"(0-10,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-10,0-10)",69120,true_return,-29.888508383121614,-32.847059084509965,-26.955482663179282,24
stochastic_0_10,"(0-10,0-10)",stochastic,unseen,Unseen delay,"(0-10,0-10)",0,true_return,-30.725251027140377,-33.53832932387013,-28.7350043655606,24
stochastic_0_10,"(0-10,0-10)",stochastic,unseen,Unseen delay,"(0-10,0-10)",2880,true_return,-31.36656947466933,-35.394906334986445,-26.81175899266964,24
stochastic_0_10,"(0-10,0-10)",stochastic,unseen,Unseen delay,"(0-10,0-10)",5760,true_return,-31.381280787386157,-35.19348075299058,-28.029696951503865,24
stochastic_0_10,"(0-10,0-10)",stochastic,unseen,Unseen delay,"(0-10,0-10)",8640,true_return,-30.932085024226883,-32.80112850747537,-28.297332762303995,24
stochastic_0_10,"(0-10,0-10)",stochastic,unseen,Unseen delay,"(0-10,0-10)",11520,true_return,-31.220617162286846,-34.38431651564315,-27.179493797768373,24
stochastic_0_10,"(0-10,0-10)",stochastic,unseen,Unseen delay,"(0-10,0-10)",14400,true_return,-30.366833218092022,-33.890470611164346,-26.780229880765546,24
stochastic_0_10,"(0-10,0-10)",stochastic,unseen,Unseen delay,"(0-10,0-10)",17280,true_return,-32.005079868007066,-36.359848580905236,-29.19441645720508,24
stochastic_0_10,"(0-10,0-10)",stochastic,unseen,Unseen delay,"(0-10,0-10)",20160,true_return,-31.627962701837532,-34.68364912038669,-28.126584888552316,24
stochastic_0_10,"(0-10,0-10)",stochastic,unseen,Unseen delay,"(0-10,0-10)",23040,true_return,-30.079504220398423,-33.4640243066533,-27.447999835058,24
stochastic_0_10,"(0-10,0-10)",stochastic,unseen,Unseen delay,"(0-10,0-10)",25920,true_return,-31.19627953670958,-34.41368798399344,-27.95346038712887,24
stochastic_0_10,"(0-10,0-10)",stochastic,unseen,Unseen delay,"(0-10,0-10)",28800,true_return,-30.053238231310388,-32.647800860810094,-27.57038993842434,24
stochastic_0_10,"(0-10,0-10)",stochastic,unseen,Unseen delay,"(0-10,0-10)",31680,true_return,-33.835880328697385,-36.28272579665645,-30.191973732886254,24
stochastic_0_10,"(0-10,0-10)",stochastic,unseen,Unseen delay,"(0-10,0-10)",34560,true_return,-32.991856210358186,-35.28923958603991,-29.03911320870975,24
stochastic_0_10,"(0-10,0-10)",stochastic,unseen,Unseen delay,"(0-10,0-10)",37440,true_return,-31.307168690487742,-35.81675262458157,-27.701342552318238,24
stochastic_0_10,"(0-10,0-10)",stochastic,unseen,Unseen delay,"(0-10,0-10)",40320,true_return,-33.935059267552184,-35.784456121968105,-30.336888929829,24
stochastic_0_10,"(0-10,0-10)",stochastic,unseen,Unseen delay,"(0-10,0-10)",43200,true_return,-30.669762337793752,-34.50611513934564,-27.006362074149365,24
stochastic_0_10,"(0-10,0-10)",stochastic,unseen,Unseen delay,"(0-10,0-10)",46080,true_return,-32.634483509813435,-36.29204382287571,-29.897005048696883,24
stochastic_0_10,"(0-10,0-10)",stochastic,unseen,Unseen delay,"(0-10,0-10)",48960,true_return,-31.130040012823883,-33.80085456900997,-28.66415768576553,24
stochastic_0_10,"(0-10,0-10)",stochastic,unseen,Unseen delay,"(0-10,0-10)",51840,true_return,-30.918866838823305,-34.814233339973725,-27.034193535684608,24
stochastic_0_10,"(0-10,0-10)",stochastic,unseen,Unseen delay,"(0-10,0-10)",54720,true_return,-30.852784650662215,-34.37358688493259,-28.530614246497862,24
stochastic_0_10,"(0-10,0-10)",stochastic,unseen,Unseen delay,"(0-10,0-10)",57600,true_return,-30.635130516012094,-33.664898265269585,-27.195788568002172,24
stochastic_0_10,"(0-10,0-10)",stochastic,unseen,Unseen delay,"(0-10,0-10)",60480,true_return,-31.290813281579176,-35.110384612868074,-28.346985673502786,24
stochastic_0_10,"(0-10,0-10)",stochastic,unseen,Unseen delay,"(0-10,0-10)",63360,true_return,-31.11025161398963,-34.06854571367148,-27.796046960400417,24
stochastic_0_10,"(0-10,0-10)",stochastic,unseen,Unseen delay,"(0-10,0-10)",66240,true_return,-30.603903732049123,-35.11347001045942,-26.296739494719077,24
stochastic_0_10,"(0-10,0-10)",stochastic,unseen,Unseen delay,"(0-10,0-10)",69120,true_return,-31.428072545677423,-34.336909791862126,-28.403117837035097,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0-20,0-20)",0,true_return,-37.922297258706145,-44.7384462976479,-32.44282174122054,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0-20,0-20)",2880,true_return,-38.8487384445034,-42.866020773071796,-33.45483555737883,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0-20,0-20)",5760,true_return,-37.40285446538959,-41.212735072433134,-33.97317883814685,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0-20,0-20)",8640,true_return,-36.70176020564395,-43.66707443166524,-33.10366949922172,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0-20,0-20)",11520,true_return,-38.78373903137981,-44.70043736344087,-34.836304159020074,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0-20,0-20)",14400,true_return,-35.33246700764479,-40.088597871828824,-30.679547421168536,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0-20,0-20)",17280,true_return,-37.36672872709945,-41.006014754995704,-33.881697439122945,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0-20,0-20)",20160,true_return,-37.40923781336945,-43.47719801636413,-32.89514770053211,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0-20,0-20)",23040,true_return,-38.585449975391384,-42.79321274976246,-30.681211031595012,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0-20,0-20)",25920,true_return,-36.124619689415944,-38.85440731293056,-33.22089342796244,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0-20,0-20)",28800,true_return,-35.997799946999294,-40.18828570144251,-30.700549034634605,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0-20,0-20)",31680,true_return,-34.65550948538779,-38.947359627112746,-31.902101552579552,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0-20,0-20)",34560,true_return,-35.87101572416335,-41.75994155067019,-29.406132737494772,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0-20,0-20)",37440,true_return,-34.89695764858334,-41.00737532117637,-30.254937751451507,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0-20,0-20)",40320,true_return,-35.86232590035555,-42.93570497856126,-30.231576638034312,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0-20,0-20)",43200,true_return,-36.30505565869195,-40.043639717507176,-32.728396379738115,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0-20,0-20)",46080,true_return,-37.607012813716814,-41.11046175309457,-34.22952638170682,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0-20,0-20)",48960,true_return,-36.26137247287746,-40.525640469335485,-32.44779107393697,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0-20,0-20)",51840,true_return,-36.383332436690885,-39.38125461549498,-32.7787050124025,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0-20,0-20)",54720,true_return,-37.351214257253254,-43.19166339014191,-32.56503265327774,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0-20,0-20)",57600,true_return,-37.7025336039757,-43.74918700498529,-32.90513136750087,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0-20,0-20)",60480,true_return,-36.02856485977342,-40.425303485710174,-32.14083688589744,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0-20,0-20)",63360,true_return,-39.88615065092745,-47.53563886426855,-33.82496041768172,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0-20,0-20)",66240,true_return,-35.321703387870606,-44.2682605299633,-31.09768207417801,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action,Augmented (+action buffer),"(0-20,0-20)",69120,true_return,-36.534347148689754,-40.67676961515099,-32.041635300731286,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-20,0-20)",0,true_return,-35.48370948098212,-40.79022654338041,-31.603700452542398,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-20,0-20)",2880,true_return,-38.39611559023615,-42.81296579632908,-32.068056310061365,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-20,0-20)",5760,true_return,-37.330751883341385,-42.74379918095656,-32.32838717586128,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-20,0-20)",8640,true_return,-37.98387965784059,-44.81763812538702,-32.089401208562776,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-20,0-20)",11520,true_return,-38.62723512322797,-41.705645036825445,-33.970303706941195,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-20,0-20)",14400,true_return,-34.820056660391856,-39.849122087529395,-31.376804042607546,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-20,0-20)",17280,true_return,-36.33162848686334,-40.60165671445429,-31.046961765852757,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-20,0-20)",20160,true_return,-35.18953337709536,-41.431532369577326,-30.031170645030215,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-20,0-20)",23040,true_return,-36.64664718707596,-42.65932331525255,-31.051806491683237,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-20,0-20)",25920,true_return,-36.82504029669993,-40.433782381005585,-33.027581457514316,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-20,0-20)",28800,true_return,-35.55930522523219,-39.87740764813498,-29.05962754401844,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-20,0-20)",31680,true_return,-34.994572567559466,-38.73596733703744,-31.800289699283894,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-20,0-20)",34560,true_return,-35.17683289530881,-39.19227478618268,-29.290438706055284,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-20,0-20)",37440,true_return,-34.82145710235151,-39.83146492257947,-30.566802728397306,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-20,0-20)",40320,true_return,-35.12961742838282,-40.024007386527956,-30.676457890775055,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-20,0-20)",43200,true_return,-35.7741757343562,-38.85011061799014,-33.462862609540025,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-20,0-20)",46080,true_return,-37.161671936686616,-41.10538069810718,-33.336798960808665,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-20,0-20)",48960,true_return,-36.63616511760241,-41.38360174035188,-30.955355263547972,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-20,0-20)",51840,true_return,-36.33919721125858,-39.482538727344945,-32.02448518713936,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-20,0-20)",54720,true_return,-36.971392254228704,-41.974742613965645,-32.84202844055835,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-20,0-20)",57600,true_return,-38.03057396837297,-42.864283800750854,-31.249415907252114,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-20,0-20)",60480,true_return,-36.20077053605928,-40.26184815331362,-31.35595607259893,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-20,0-20)",63360,true_return,-38.26795206329067,-47.00784298987128,-33.116405709442915,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-20,0-20)",66240,true_return,-35.48278468076993,-44.20758368910174,-30.480280061718076,24
stochastic_0_20,"(0-20,0-20)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0-20,0-20)",69120,true_return,-35.4474677934777,-41.19648370577488,-31.181200430437457,24
stochastic_0_20,"(0-20,0-20)",stochastic,unseen,Unseen delay,"(0-20,0-20)",0,true_return,-36.425769487803336,-41.264782983926125,-32.61568937281845,24
stochastic_0_20,"(0-20,0-20)",stochastic,unseen,Unseen delay,"(0-20,0-20)",2880,true_return,-42.72445056556413,-49.33560210443102,-37.84443189401645,24
stochastic_0_20,"(0-20,0-20)",stochastic,unseen,Unseen delay,"(0-20,0-20)",5760,true_return,-38.55078544781039,-41.62170968949795,-34.564838386373594,24
stochastic_0_20,"(0-20,0-20)",stochastic,unseen,Unseen delay,"(0-20,0-20)",8640,true_return,-38.47958367139412,-45.709047828800976,-34.531874837120995,24
stochastic_0_20,"(0-20,0-20)",stochastic,unseen,Unseen delay,"(0-20,0-20)",11520,true_return,-40.077271289085424,-45.291215347126126,-35.24540434847586,24
stochastic_0_20,"(0-20,0-20)",stochastic,unseen,Unseen delay,"(0-20,0-20)",14400,true_return,-37.22855736059137,-43.55367868684698,-33.00912544922903,24
stochastic_0_20,"(0-20,0-20)",stochastic,unseen,Unseen delay,"(0-20,0-20)",17280,true_return,-36.58014264203181,-42.905154107371345,-32.489157423959114,24
stochastic_0_20,"(0-20,0-20)",stochastic,unseen,Unseen delay,"(0-20,0-20)",20160,true_return,-39.16973825486881,-46.230288662947714,-33.48586679890286,24
stochastic_0_20,"(0-20,0-20)",stochastic,unseen,Unseen delay,"(0-20,0-20)",23040,true_return,-40.054631215937356,-45.81447225017473,-31.27465391793521,24
stochastic_0_20,"(0-20,0-20)",stochastic,unseen,Unseen delay,"(0-20,0-20)",25920,true_return,-38.40745394124921,-41.23311746516265,-35.08317295322195,24
stochastic_0_20,"(0-20,0-20)",stochastic,unseen,Unseen delay,"(0-20,0-20)",28800,true_return,-37.155785088097524,-41.728401472908445,-30.893097839085385,24
stochastic_0_20,"(0-20,0-20)",stochastic,unseen,Unseen delay,"(0-20,0-20)",31680,true_return,-36.7145183608906,-40.495148326735944,-33.844207571819425,24
stochastic_0_20,"(0-20,0-20)",stochastic,unseen,Unseen delay,"(0-20,0-20)",34560,true_return,-36.776691840398904,-41.155137384077534,-31.109461925458163,24
stochastic_0_20,"(0-20,0-20)",stochastic,unseen,Unseen delay,"(0-20,0-20)",37440,true_return,-36.20704003464198,-40.27610703359824,-31.606894561788067,24
stochastic_0_20,"(0-20,0-20)",stochastic,unseen,Unseen delay,"(0-20,0-20)",40320,true_return,-37.605720685018845,-43.332617002306506,-32.632064520556014,24
stochastic_0_20,"(0-20,0-20)",stochastic,unseen,Unseen delay,"(0-20,0-20)",43200,true_return,-38.156509333775226,-42.562909550732,-35.238112022634596,24
stochastic_0_20,"(0-20,0-20)",stochastic,unseen,Unseen delay,"(0-20,0-20)",46080,true_return,-39.47522457269952,-43.69839125289582,-35.41287945309887,24
stochastic_0_20,"(0-20,0-20)",stochastic,unseen,Unseen delay,"(0-20,0-20)",48960,true_return,-38.16447347282277,-43.52872365701478,-32.99605259625241,24
stochastic_0_20,"(0-20,0-20)",stochastic,unseen,Unseen delay,"(0-20,0-20)",51840,true_return,-37.93980607004293,-39.98519592860248,-34.662714454811066,24
stochastic_0_20,"(0-20,0-20)",stochastic,unseen,Unseen delay,"(0-20,0-20)",54720,true_return,-38.368300714646466,-44.1265837844694,-33.93111221701838,24
stochastic_0_20,"(0-20,0-20)",stochastic,unseen,Unseen delay,"(0-20,0-20)",57600,true_return,-39.53338530375428,-45.21684235869907,-35.27221792380442,24
stochastic_0_20,"(0-20,0-20)",stochastic,unseen,Unseen delay,"(0-20,0-20)",60480,true_return,-37.339255194781195,-42.63768846029416,-33.039158398984,24
stochastic_0_20,"(0-20,0-20)",stochastic,unseen,Unseen delay,"(0-20,0-20)",63360,true_return,-40.443543158093235,-49.41432694881223,-34.969087305653375,24
stochastic_0_20,"(0-20,0-20)",stochastic,unseen,Unseen delay,"(0-20,0-20)",66240,true_return,-38.13701782790789,-45.015186688513495,-32.6037826994434,24
stochastic_0_20,"(0-20,0-20)",stochastic,unseen,Unseen delay,"(0-20,0-20)",69120,true_return,-36.87660868580375,-41.241115470416844,-31.77907430951018,24
constant_10_10,"(10,10)",constant,augmented_action,Augmented (+action buffer),"(10,10)",0,mean_distance,0.8013480195180617,0.7647232891215633,0.8325695583441606,24
constant_10_10,"(10,10)",constant,augmented_action,Augmented (+action buffer),"(10,10)",2880,mean_distance,0.6095315796053641,0.5804575490480702,0.6628273515030743,24
constant_10_10,"(10,10)",constant,augmented_action,Augmented (+action buffer),"(10,10)",5760,mean_distance,0.5654844497966459,0.5068845561201063,0.6526659594538311,24
constant_10_10,"(10,10)",constant,augmented_action,Augmented (+action buffer),"(10,10)",8640,mean_distance,0.5787988885318757,0.5171877788185762,0.65017291330215,24
constant_10_10,"(10,10)",constant,augmented_action,Augmented (+action buffer),"(10,10)",11520,mean_distance,0.5605875694753465,0.5306744419452216,0.579881326877512,24
constant_10_10,"(10,10)",constant,augmented_action,Augmented (+action buffer),"(10,10)",14400,mean_distance,0.5496939582157344,0.497655272227712,0.5932098894949175,24
constant_10_10,"(10,10)",constant,augmented_action,Augmented (+action buffer),"(10,10)",17280,mean_distance,0.5453458601507549,0.49812773164465196,0.6013762437583258,24
constant_10_10,"(10,10)",constant,augmented_action,Augmented (+action buffer),"(10,10)",20160,mean_distance,0.5460676039141684,0.5090402547865072,0.5769653615593496,24
