condition_id,condition_label,delay_family,variant,variant_label,delay_label,act_min,act_max,obs_min,obs_max,seed,iteration,train_steps,episode,kp,correction_scale,episode_steps,true_return,delayed_return,mean_distance,final_distance,min_distance,success
stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,901000,1,320,0,2.5750878881074355,0.6334797682779069,84,-22.331388807622716,-22.27600988256745,0.2658498667574133,0.013844731263816357,0.0034911346156150103,1.0
stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,901000,1,320,1,2.5750878881074355,0.6334797682779069,83,-21.42376258445438,-21.34883014706429,0.25811762149945033,0.02497747913002968,0.0017531103221699595,1.0
stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,902000,2,640,0,1.6042281680390693,0.2365378145377287,84,-24.41927466657944,-24.318971396656707,0.2907056507926124,0.025075817480683327,0.00271027279086411,1.0
stochastic_0_10,"(0,0-10)",stochastic,augmented_action,Augmented (+action buffer),"(0,0-10)",0,0,0,10,902000,2,640,1,1.6042281680390693,0.2365378145377287,83,-22.4587558072526,-22.359233469935134,0.27058741936448916,0.03317411243915558,0.002568883588537574,1.0
stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,900000,0,0,0,0.7592573860315994,0.2384058440442351,81,-32.808641887502745,-32.79655610607006,0.40504496157410796,0.012085781432688236,0.0038328582886606455,1.0
stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,900000,0,0,1,0.7592573860315994,0.2384058440442351,83,-30.163733425550163,-30.140389079228044,0.3634184750066285,0.007781448774039745,0.007640110328793526,1.0
stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,901000,1,320,0,2.5750878881074355,0.6334797682779069,84,-21.577523350715637,-21.515035822987556,0.25687527798471,0.015621881932020187,0.0020829946734011173,1.0
stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,901000,1,320,1,2.5750878881074355,0.6334797682779069,83,-20.45143484149594,-20.374393181991763,0.24640282941561373,0.025680553168058395,0.0016089488053694367,1.0
stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,902000,2,640,0,1.6042281680390693,0.2365378145377287,84,-24.05302675673738,-23.955347804818302,0.28634555662782596,0.024419737979769707,0.0025912360288202763,1.0
stochastic_0_10,"(0,0-10)",stochastic,augmented_action_delay,Augmented (+action buffer + delay values),"(0,0-10)",0,0,0,10,902000,2,640,1,1.6042281680390693,0.2365378145377287,83,-22.077404097188264,-21.976093151140958,0.2659928204480514,0.03377031534910202,0.0033509009517729282,1.0
